nomdiag_cod,nomdiag_desc,nomdiag_codigo_cie10,nomdiag_desc_vector,diag_cod_cie10,diag_desc,diag_1,diag_2
341713,quiste sinovial en muñeca derecha,M713,'derech':5 'muñec':4 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341698,quiste sinovial  anular izquierdo,M713,'anul':3 'izquierd':4 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341722,quiste sinovial muñeca izq,M713,'izq':4 'muñec':3 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341701,quiste sinovial anular derecho,M713,'anul':3 'derech':4 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341685,ob  quiste sinovial lumbar,M713,'lumb':4 'ob':1 'quist':2 'sinovial':3,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341696,quiste de vaina de tendón,M713,'quist':1 'tendon':5 'vain':3,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341733,quiste sinovial?,M713,'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341721,quiste sinovial muñeca derecho,M713,'derech':4 'muñec':3 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341706,quiste sinovial de muqeca izq,M713,'izq':5 'muqec':4 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341726,quiste sinovial obs,M713,'obs':3 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341725,quiste sinovial muñeca derecha - interconsulta,M713,'derech':4 'interconsult':5 'muñec':3 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341734,quiste sinovial? mano derecha,M713,'derech':4 'man':3 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341729,quiste sinovial poplíteo izq de baker,M713,'bak':6 'izq':4 'poplite':3 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341718,quiste sinovial metatarsiano izquierdo,M713,'izquierd':4 'metatarsian':3 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341732,quiste sinovial tarsiano,M713,'quist':1 'sinovial':2 'tarsian':3,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341731,quiste sinovial rodilla izq,M713,'izq':4 'quist':1 'rodill':3 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341690,otros quistes de la bolsa serosa,M713,'bols':5 'quist':2 'seros':6,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341691,quisdte sinovialq en muneca derecha,M713,'derech':5 'munec':4 'quisdt':1 'sinovialq':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341730,quiste sinovial que comprime,M713,'comprim':4 'quist':1 'sinovial':2,M71.3,OTROS QUISTES DE LA BOLSA SEROSA,,
341741,Calcificacion bolsa (sinovial),M714,'bols':2 'calcificacion':1 'sinovial':3,M71.4,DEPOSITO DE CALCIO EN LA BOLSA SEROSA,,
341742,"Deposito(s) calcareo, en la bolsa serosa",M714,'bols':6 'calcare':3 'deposit':1 's':2 'seros':7,M71.4,DEPOSITO DE CALCIO EN LA BOLSA SEROSA,,
341743,Bursitis adhesiva,M715,'adhes':2 'bursitis':1,M71.5,"OTRAS BURSITIS, NO CLASIFICADAS EN OTRA PARTE",,
341745,bursitis epitroclear,M715,'bursitis':1 'epitrocl':2,M71.5,"OTRAS BURSITIS, NO CLASIFICADAS EN OTRA PARTE",,
341744,Bursitis especificada NCOP,M715,'bursitis':1 'especific':2 'ncop':3,M71.5,"OTRAS BURSITIS, NO CLASIFICADAS EN OTRA PARTE",,
341747,Enfermedad bolsa especificada NCOP,M718,'bols':2 'enfermed':1 'especific':3 'ncop':4,M71.8,OTROS TRASTORNOS ESPECIFICADOS DE LA BOLSA SEROSA,,
341748,Trastorno(s) bolsa especificado NCOP,M718,'bols':3 'especific':4 'ncop':5 's':2 'trastorn':1,M71.8,OTROS TRASTORNOS ESPECIFICADOS DE LA BOLSA SEROSA,,
341746,Bursopatia especificada NCOP,M718,'bursopati':1 'especific':2 'ncop':3,M71.8,OTROS TRASTORNOS ESPECIFICADOS DE LA BOLSA SEROSA,,
341751,Enfermedad bolsa sinovial,M719,'bols':2 'enfermed':1 'sinovial':3,M71.9,"BURSOPATIA, NO ESPECIFICADA",,
341750,Bursopatia (ver tambien Bursitis),M719,'bursitis':4 'bursopati':1 'tambi':3 'ver':2,M71.9,"BURSOPATIA, NO ESPECIFICADA",,
341755,bursopatía,M719,'bursopat':1,M71.9,"BURSOPATIA, NO ESPECIFICADA",,
341749,Bursitis,M719,'bursitis':1,M71.9,"BURSOPATIA, NO ESPECIFICADA",,
341752,Trastorno(s) bolsa serosa,M719,'bols':3 's':2 'seros':4 'trastorn':1,M71.9,"BURSOPATIA, NO ESPECIFICADA",,
341754,bursitis bilateral + tendinitis bicipital,M719,'bicipital':4 'bilateral':2 'bursitis':1 'tendinitis':3,M71.9,"BURSOPATIA, NO ESPECIFICADA",,
